event_id,timestamp,asset_type,user_id,action_type,resource_type,auth_status,failed_auth_attempts_past_10min,ip_address,geo_lat,geo_long,geo_dist_from_baseline_km,farm_lat,farm_long,device_type,device_os,soil_moisture_percent,soil_temp_c,humidity_percent,weather_consistency_score,irrigation_water_volume_liters,sensor_reading_variance,config_change_flag,sensor_signal_strength,anomaly_score,reason
EVT_13337,2026-01-31 06:12,gateway,FARMER_021,login,auth_session,success,1,58.13.107.39,32.13049,96.61226,5.6,32.1786,96.62976,phone,ios,25.65,34.01,75.67,80.09,1284.14,21.83,0,78.35,65.0,Normal agricultural operation
EVT_13338,2026-02-09 02:37,gateway,FARMER_091,transmit,sensor_data,success,0,202.186.21.225,33.77649,85.99321,5.47,33.81833,85.96206,phone,ios,59.28,24.3,58.15,95.16,832.36,26.25,0,61.75,55.55,Normal agricultural operation
EVT_13339,2026-01-02 18:12,gateway,FARMER_031,config_change,device_config,success,1,214.153.230.218,36.1041,89.71156,2.23,36.09257,89.69129,PC,linux,50.35,28.64,52.37,94.5,2035.17,7.41,0,98.28,28.73,Normal agricultural operation
EVT_13340,2026-02-02 03:38,weather_station,FARMER_112,read,sensor_data,success,1,103.143.210.29,21.72018,73.48506,4.06,21.70746,73.52189,PC,windows,20.12,21.17,66.27,67.9,847.23,6.99,0,80.23,17.59,Normal agricultural operation
EVT_13341,2026-01-06 06:46,irrigation_controller,FARMER_060,config_change,irrigation_config,failure,6,132.120.237.84,36.95851,68.91626,836.54,17.14814,95.34438,phone,android,95.0,65.0,95.0,39.28,12317.47,93.64,1,5.24,53.55,Unusual geographic access; Multiple failed login attempts; Sensor spoofing or instability; Abnormal irrigation behavior; Unauthorized configuration change
EVT_13342,2026-01-04 01:03,weather_station,FARMER_050,read,sensor_data,success,1,175.25.8.189,22.15915,70.63795,4.09,22.16742,70.67666,phone,ios,36.61,31.08,76.94,93.23,1411.5,5.95,0,80.77,30.13,Normal agricultural operation
EVT_13343,2026-02-07 03:02,weather_station,FARMER_019,read,sensor_data,success,0,103.206.86.110,23.98915,92.21849,4.25,23.95943,92.2448,PC,windows,27.97,32.93,71.3,84.91,1947.36,5.04,0,60.22,23.64,Normal agricultural operation
EVT_13344,2026-02-09 23:54,weather_station,FARMER_041,read,sensor_data,success,1,189.190.64.195,21.20647,96.82857,4.2,21.19524,96.86726,phone,ios,22.76,21.38,57.79,81.95,1688.56,24.71,0,91.09,40.42,Normal agricultural operation
EVT_13345,2026-01-10 21:16,irrigation_controller,FARMER_074,config_change,irrigation_config,success,1,95.24.123.97,33.7852,85.99523,4.79,33.81833,85.96206,laptop,linux,26.4,31.74,68.17,78.5,1653.7,22.2,0,60.67,20.83,Normal agricultural operation
EVT_13346,2026-01-26 16:54,irrigation_controller,FARMER_029,update,irrigation_config,success,1,23.31.191.90,22.10668,69.68419,3.06,22.08359,69.70043,laptop,windows,3.87,35.4,23.81,61.78,2210.56,9.29,0,90.54,34.13,Normal agricultural operation
EVT_13347,2026-01-08 19:23,gateway,FARMER_116,transmit,sensor_data,success,1,1.134.115.125,29.37402,70.52328,1.83,29.35767,70.52123,laptop,windows,24.52,26.33,54.13,90.38,478.18,18.98,0,89.69,45.06,Normal agricultural operation
EVT_13348,2026-01-25 08:15,gateway,FARMER_046,transmit,sensor_data,success,0,158.188.190.132,10.62979,86.21814,2.53,10.63637,86.19594,phone,ios,43.19,27.14,67.61,74.0,1076.02,10.95,0,75.15,33.79,Normal agricultural operation
EVT_13349,2026-01-12 07:54,soil_sensor,FARMER_108,read,sensor_data,success,1,202.235.14.174,9.97866,71.70291,3.88,10.00716,71.72335,PC,linux,38.72,29.38,68.35,89.57,725.51,5.18,0,63.93,23.64,Normal agricultural operation
EVT_13350,2026-01-05 17:22,weather_station,FARMER_029,read,sensor_data,success,1,40.168.251.199,22.10978,69.67107,4.2,22.08359,69.70043,phone,ios,22.36,26.54,89.79,76.71,107.26,28.48,0,74.89,49.1,Normal agricultural operation
EVT_13351,2026-01-02 05:03,gateway,FARMER_072,login,auth_session,success,0,222.215.142.151,8.80178,83.81526,3.82,8.76954,83.8033,laptop,windows,19.43,43.84,64.29,75.89,0.0,19.31,0,61.53,12.45,Normal agricultural operation
EVT_13352,2026-02-08 13:16,gateway,FARMER_056,login,auth_session,success,0,217.70.196.40,30.07723,83.40398,4.57,30.11281,83.38026,laptop,windows,47.95,24.17,69.14,69.27,1975.33,19.78,0,78.36,31.07,Normal agricultural operation
EVT_13353,2026-02-12 13:16,irrigation_controller,FARMER_108,config_change,irrigation_config,success,1,81.198.116.131,34.18795,84.85831,4.29,34.21393,84.89278,laptop,windows,28.67,37.29,76.98,87.96,345.45,18.08,0,77.65,34.5,Normal agricultural operation
EVT_13354,2026-02-04 02:15,weather_station,FARMER_108,read,sensor_data,failure,9,205.35.232.128,30.06897,84.64703,302.15,32.92943,87.40036,laptop,windows,0.0,65.0,18.0,35.67,10524.79,97.09,0,31.52,52.29,Unusual geographic access; Multiple failed login attempts; Sensor spoofing or instability; Abnormal irrigation behavior
EVT_13355,2026-02-01 22:43,gateway,FARMER_019,transmit,sensor_data,success,1,174.249.232.190,23.96274,92.28581,4.18,23.95943,92.2448,PC,linux,53.04,21.46,51.65,80.06,1913.86,2.67,0,86.63,35.19,Normal agricultural operation
EVT_13356,2026-02-09 06:10,gateway,FARMER_120,config_change,device_config,success,1,60.143.193.100,20.20389,82.68024,4.39,20.23573,82.6553,laptop,windows,29.91,31.36,67.69,77.64,1002.09,20.37,0,90.62,37.17,Normal agricultural operation
EVT_13357,2026-01-22 02:57,gateway,FARMER_082,transmit,sensor_data,success,1,159.72.173.158,21.22784,96.88051,3.88,21.19524,96.86726,laptop,linux,34.38,29.13,81.57,82.57,2407.46,10.45,0,83.76,42.33,Normal agricultural operation
EVT_13358,2026-02-14 16:58,weather_station,FARMER_049,read,sensor_data,success,1,88.57.214.45,33.78787,85.99126,4.33,33.81833,85.96206,PC,linux,39.96,20.24,77.27,78.67,1851.09,5.52,0,78.75,34.58,Normal agricultural operation
EVT_13359,2026-01-06 20:45,gateway,FARMER_091,transmit,sensor_data,success,0,129.8.71.63,33.8047,85.96857,1.63,33.81833,85.96206,phone,ios,48.06,36.32,44.71,71.86,2044.5,0.0,0,70.41,30.58,Normal agricultural operation
EVT_13360,2026-01-10 05:25,irrigation_controller,FARMER_066,config_change,irrigation_config,success,0,90.236.39.37,21.18366,96.87142,1.36,21.19524,96.86726,phone,ios,55.5,30.91,41.54,80.62,311.92,18.85,0,100.0,74.72,Overall behavioral deviation
EVT_13361,2026-02-06 01:39,gateway,FARMER_012,transmit,sensor_data,success,0,175.136.191.231,33.50685,72.54472,5.07,33.54506,72.57466,PC,linux,41.87,7.67,29.62,75.13,1935.48,17.79,0,55.86,30.11,Normal agricultural operation
EVT_13362,2026-02-13 04:18,gateway,FARMER_029,transmit,sensor_data,success,1,145.30.211.122,20.3314,90.32405,6.65,20.2837,90.36246,laptop,linux,33.71,30.43,80.25,100.0,1081.1,2.46,0,75.94,27.66,Normal agricultural operation
EVT_13363,2026-01-02 04:12,weather_station,FARMER_035,read,sensor_data,success,1,151.255.231.186,33.50176,72.56519,4.89,33.54506,72.57466,phone,ios,53.02,36.26,68.32,69.8,611.16,20.22,0,82.48,44.45,Normal agricultural operation
EVT_13364,2026-01-26 11:40,soil_sensor,FARMER_027,read,sensor_data,success,1,104.189.111.227,36.87314,92.95199,1.86,36.88752,92.96261,PC,windows,36.39,52.1,61.67,56.82,1134.24,3.98,0,59.2,27.24,Normal agricultural operation
EVT_13365,2026-02-10 03:53,irrigation_controller,FARMER_028,update,irrigation_config,success,1,171.121.78.222,10.62694,86.18273,1.78,10.63637,86.19594,PC,linux,28.72,33.17,53.3,65.41,1397.97,9.35,0,73.78,45.16,Normal agricultural operation
EVT_13366,2026-01-01 07:21,gateway,FARMER_025,config_change,device_config,success,1,183.187.20.101,32.88869,87.44138,5.93,32.92943,87.40036,phone,android,48.82,19.75,55.66,68.66,1711.28,21.7,0,57.03,35.23,Normal agricultural operation
EVT_13367,2026-01-20 17:57,weather_station,FARMER_116,read,sensor_data,success,1,1.107.202.102,22.18598,70.64016,4.29,22.16742,70.67666,PC,linux,56.18,37.39,59.01,79.78,539.82,22.12,0,81.43,28.74,Normal agricultural operation
EVT_13368,2026-01-11 01:42,weather_station,FARMER_099,read,sensor_data,success,0,41.73.50.170,36.7039,87.85385,0.86,36.69618,87.85381,phone,android,31.16,31.42,73.25,71.54,2638.39,20.33,0,62.44,42.42,Normal agricultural operation
EVT_13369,2026-02-05 16:58,gateway,FARMER_101,config_change,device_config,success,1,176.15.89.237,24.11098,76.56404,4.17,24.11728,76.60453,PC,linux,44.88,24.87,63.91,61.68,639.29,5.1,0,85.82,26.27,Normal agricultural operation
EVT_13370,2026-02-01 05:48,soil_sensor,FARMER_050,read,sensor_data,success,1,26.245.60.18,12.27435,94.02636,5.3,12.29472,94.07046,PC,linux,49.97,19.95,64.31,73.88,1863.25,14.05,0,46.53,42.66,Normal agricultural operation
EVT_13371,2026-01-06 10:38,soil_sensor,FARMER_010,read,sensor_data,success,0,178.124.83.180,21.81774,93.26914,5.03,21.78319,93.30056,phone,ios,49.38,37.93,51.73,98.11,1350.23,9.38,0,55.91,37.55,Normal agricultural operation
EVT_13372,2026-02-08 16:27,irrigation_controller,FARMER_086,update,irrigation_config,success,0,184.171.7.110,23.57212,84.04426,4.3,23.55061,84.00918,PC,windows,17.74,29.79,81.04,52.39,930.29,16.07,0,100.0,27.84,Normal agricultural operation
EVT_13373,2026-01-06 17:20,irrigation_controller,FARMER_058,config_change,irrigation_config,success,1,107.109.153.39,10.04935,71.75973,6.15,10.00716,71.72335,PC,windows,34.57,27.6,58.11,58.69,905.95,19.89,0,55.05,41.34,Normal agricultural operation
EVT_13374,2026-01-21 17:18,gateway,FARMER_096,config_change,device_config,success,1,70.11.250.30,15.22847,92.95741,2.93,15.24439,92.97912,phone,ios,47.03,39.15,62.01,82.47,1238.08,8.29,0,79.52,41.56,Normal agricultural operation
EVT_13375,2026-01-20 01:59,soil_sensor,FARMER_039,read,sensor_data,success,1,170.183.168.10,7.98788,94.97325,4.55,8.01658,94.94386,phone,android,27.05,27.62,73.01,71.82,490.16,31.28,0,92.33,48.89,Normal agricultural operation
EVT_13376,2026-01-23 05:11,gateway,FARMER_021,transmit,sensor_data,success,0,141.54.47.142,26.5108,74.46039,3.84,26.54338,74.47311,PC,windows,41.99,26.86,64.96,100.0,1081.74,17.65,0,46.81,46.59,Normal agricultural operation
EVT_13377,2026-02-09 22:51,gateway,FARMER_035,config_change,device_config,success,0,24.44.137.124,19.78315,95.00892,4.44,19.78494,94.96655,PC,windows,57.41,34.74,68.19,97.24,961.77,0.0,0,92.67,40.9,Normal agricultural operation
EVT_13378,2026-01-07 05:25,irrigation_controller,FARMER_094,config_change,irrigation_config,success,0,23.99.252.156,20.39771,93.59397,1.78,20.40292,93.61009,PC,windows,64.88,29.49,56.88,69.73,821.29,18.66,0,65.84,21.47,Normal agricultural operation
EVT_13379,2026-01-08 21:06,soil_sensor,FARMER_119,read,sensor_data,success,1,111.79.23.87,20.20745,95.11613,5.64,20.15752,95.10648,phone,ios,37.95,40.31,69.75,78.52,2676.45,13.69,0,68.58,64.38,Normal agricultural operation
EVT_13380,2026-02-11 13:09,gateway,FARMER_004,transmit,sensor_data,success,1,8.58.236.32,15.70379,85.68548,4.83,15.74236,85.6648,laptop,windows,49.15,38.99,61.9,100.0,1227.45,20.49,0,91.87,18.16,Normal agricultural operation
EVT_13381,2026-02-05 21:02,irrigation_controller,FARMER_043,update,irrigation_config,success,1,102.158.163.29,10.45174,77.52452,644.47,8.01658,94.94386,laptop,windows,47.26,31.48,55.11,100.0,518.12,16.46,1,75.27,53.51,Unusual geographic access; Unauthorized configuration change
EVT_13382,2026-01-20 17:56,gateway,FARMER_014,config_change,device_config,success,0,178.39.18.73,33.50614,82.07366,5.22,33.46228,82.09372,PC,linux,56.62,41.27,55.02,55.8,2481.96,20.11,0,74.19,46.39,Normal agricultural operation
EVT_13383,2026-01-21 23:01,gateway,FARMER_100,config_change,device_config,success,0,125.3.93.231,10.76237,81.54851,5.43,10.81099,81.54372,PC,windows,36.22,22.2,71.31,100.0,1825.25,1.0,0,61.21,40.18,Normal agricultural operation
EVT_13384,2026-02-08 18:39,irrigation_controller,FARMER_036,update,irrigation_config,failure,8,87.222.55.31,20.58338,68.31598,576.03,30.11281,83.38026,laptop,windows,33.69,28.6,70.61,77.85,1743.69,1.02,1,48.95,30.0,Unusual geographic access; Multiple failed login attempts; Unauthorized configuration change
EVT_13385,2026-01-27 04:56,soil_sensor,FARMER_015,read,sensor_data,success,1,221.143.122.159,20.42724,93.59953,2.92,20.40292,93.61009,laptop,windows,39.84,27.28,54.56,87.29,881.18,10.6,0,70.4,20.91,Normal agricultural operation
EVT_13386,2026-01-26 03:54,gateway,FARMER_106,login,auth_session,success,0,203.239.82.139,15.21512,93.63065,2.56,15.23636,93.63991,laptop,linux,36.59,18.89,91.51,82.58,867.02,9.43,0,85.73,33.51,Normal agricultural operation
EVT_13387,2026-01-07 20:29,gateway,FARMER_092,config_change,device_config,success,1,60.26.108.190,13.49396,76.07668,2.46,13.51606,76.07781,phone,ios,43.47,40.33,74.39,95.3,758.78,17.5,0,84.91,34.05,Normal agricultural operation
EVT_13388,2026-01-12 00:05,irrigation_controller,FARMER_062,update,irrigation_config,success,0,54.24.225.123,21.10804,75.60529,6.52,21.15799,75.63828,PC,windows,11.01,35.02,36.22,95.36,1932.46,20.05,0,100.0,50.67,Normal agricultural operation
EVT_13389,2026-01-16 08:59,gateway,FARMER_077,login,auth_session,success,1,85.61.174.157,33.83969,85.9519,2.55,33.81833,85.96206,laptop,linux,31.62,23.36,77.33,83.02,2377.28,13.96,0,56.15,26.44,Normal agricultural operation
EVT_13390,2026-01-20 04:11,gateway,FARMER_105,transmit,sensor_data,success,0,4.1.240.86,32.16078,96.60806,2.85,32.1786,96.62976,laptop,windows,43.62,22.39,56.82,83.97,1057.95,12.32,0,57.25,31.86,Normal agricultural operation
EVT_13391,2026-01-19 03:10,gateway,FARMER_027,login,auth_session,success,0,185.146.79.84,36.86483,92.99323,3.71,36.88752,92.96261,phone,ios,24.35,23.14,60.17,58.9,2183.94,11.02,0,79.71,6.97,Normal agricultural operation
EVT_13392,2026-01-18 05:58,soil_sensor,FARMER_115,read,sensor_data,success,1,91.236.188.179,21.81209,93.29746,3.23,21.78319,93.30056,laptop,linux,67.84,30.26,59.16,90.79,1674.9,17.18,0,79.2,55.82,Normal agricultural operation
EVT_13393,2026-01-13 20:09,irrigation_controller,FARMER_048,update,irrigation_config,success,0,223.42.81.210,36.74364,87.90241,6.83,36.69618,87.85381,laptop,linux,63.48,34.12,92.45,100.0,59.56,13.19,0,72.07,22.15,Normal agricultural operation
EVT_13394,2026-02-04 19:30,gateway,FARMER_116,config_change,device_config,success,0,6.12.133.95,29.38023,70.52933,2.63,29.35767,70.52123,phone,ios,56.61,27.4,50.2,90.67,1907.79,12.31,0,80.45,38.92,Normal agricultural operation
EVT_13395,2026-02-10 21:10,irrigation_controller,FARMER_111,config_change,irrigation_config,success,1,12.223.92.4,20.25878,90.3376,3.8,20.2837,90.36246,PC,windows,58.07,35.54,75.18,67.45,1119.3,26.17,0,69.06,33.78,Normal agricultural operation
EVT_13396,2026-02-05 00:09,soil_sensor,FARMER_026,read,sensor_data,success,1,155.95.38.118,28.82008,75.70283,4.72,28.81075,75.65553,PC,linux,49.42,39.9,64.65,74.36,0.0,17.49,0,100.0,33.82,Normal agricultural operation
EVT_13397,2026-02-05 16:29,irrigation_controller,FARMER_113,update,irrigation_config,success,0,108.242.58.203,32.96242,87.43616,4.96,32.92943,87.40036,laptop,linux,53.85,46.35,69.79,81.16,643.42,14.19,0,73.93,44.72,Normal agricultural operation
EVT_13398,2026-01-12 02:10,gateway,FARMER_086,config_change,device_config,success,1,165.215.151.207,23.54079,84.01144,1.12,23.55061,84.00918,PC,windows,30.46,20.53,62.31,83.19,637.82,5.22,0,94.6,55.06,Normal agricultural operation
EVT_13399,2026-01-17 12:57,soil_sensor,FARMER_020,read,sensor_data,success,1,198.133.73.171,36.83791,92.97186,5.58,36.88752,92.96261,PC,windows,26.47,17.91,65.15,95.49,1181.73,22.34,0,95.77,38.02,Normal agricultural operation
EVT_13400,2026-01-13 11:35,gateway,FARMER_015,login,auth_session,success,0,20.159.225.15,20.37282,93.56356,5.89,20.40292,93.61009,phone,android,51.5,42.38,85.8,57.86,1112.7,28.21,0,76.98,42.86,Normal agricultural operation
EVT_13401,2026-01-17 01:06,irrigation_controller,FARMER_017,update,irrigation_config,success,0,162.187.195.46,10.09465,94.2985,6.03,10.0588,94.25718,PC,windows,43.92,20.15,94.24,73.64,1031.91,3.79,0,89.43,38.95,Normal agricultural operation
EVT_13402,2026-01-04 01:45,weather_station,FARMER_045,read,sensor_data,success,1,20.160.193.245,24.12657,76.6212,1.98,24.11728,76.60453,laptop,linux,49.24,28.69,73.76,93.8,209.53,0.0,0,98.49,47.21,Normal agricultural operation
EVT_13403,2026-02-12 16:35,gateway,FARMER_105,transmit,sensor_data,success,1,198.131.89.156,10.64527,86.20267,1.23,10.63637,86.19594,PC,linux,34.39,10.44,65.54,81.98,3.86,3.59,0,89.93,29.45,Normal agricultural operation
EVT_13404,2026-01-26 03:04,irrigation_controller,FARMER_053,config_change,irrigation_config,success,0,26.160.183.205,20.17654,95.13903,4.0,20.15752,95.10648,phone,android,34.32,33.27,48.87,100.0,497.37,22.48,0,51.62,47.9,Normal agricultural operation
EVT_13405,2026-01-03 20:56,weather_station,FARMER_109,read,sensor_data,success,1,78.50.202.251,10.29862,76.02858,3.96,10.31397,76.06123,laptop,windows,30.49,11.04,49.5,76.02,1035.08,0.0,0,80.08,48.33,Normal agricultural operation
EVT_13406,2026-02-10 06:25,irrigation_controller,FARMER_021,config_change,irrigation_config,success,1,21.93.109.43,32.17765,96.6182,1.09,32.1786,96.62976,PC,windows,55.08,26.71,50.51,87.88,1059.9,10.14,0,93.98,47.99,Normal agricultural operation
EVT_13407,2026-02-07 18:30,irrigation_controller,FARMER_048,update,irrigation_config,success,0,179.93.55.162,36.67421,87.84726,2.51,36.69618,87.85381,phone,android,51.28,19.19,59.46,84.69,1516.93,9.09,0,86.03,27.08,Normal agricultural operation
EVT_13408,2026-02-01 11:10,gateway,FARMER_050,transmit,sensor_data,success,1,97.225.89.1,12.32317,94.09721,4.3,12.29472,94.07046,phone,ios,36.5,27.55,78.75,75.14,1655.1,13.75,0,95.01,32.98,Normal agricultural operation
EVT_13409,2026-02-09 14:35,soil_sensor,FARMER_047,read,sensor_data,success,0,91.72.12.51,35.76293,70.7842,1.9,35.75918,70.80477,laptop,windows,34.75,31.53,59.74,94.17,1111.06,34.2,0,54.14,37.87,Normal agricultural operation
EVT_13410,2026-02-13 01:22,gateway,FARMER_057,config_change,device_config,success,1,90.171.229.188,20.25619,89.1406,3.3,20.271,89.168,PC,linux,0.0,5.0,18.0,45.27,7867.33,50.02,0,27.94,75.04,Sensor spoofing or instability; Abnormal irrigation behavior
EVT_13411,2026-01-10 14:43,irrigation_controller,FARMER_071,update,irrigation_config,success,0,156.112.163.88,27.52496,89.77544,5.84,27.47902,89.80407,phone,android,27.88,28.64,40.02,100.0,1625.42,8.18,0,87.65,18.55,Normal agricultural operation
EVT_13412,2026-02-06 13:59,gateway,FARMER_061,transmit,sensor_data,success,0,202.248.73.208,16.6518,72.43864,0.75,16.6549,72.43234,phone,ios,49.17,29.65,51.33,96.56,1901.35,11.45,0,99.82,54.14,Normal agricultural operation
EVT_13413,2026-01-13 18:04,gateway,FARMER_093,config_change,device_config,success,1,192.204.203.20,24.2421,93.99455,5.99,24.27968,94.03686,phone,android,43.87,14.93,55.56,82.54,1654.78,23.27,0,75.21,34.85,Normal agricultural operation
EVT_13414,2026-02-04 14:41,gateway,FARMER_022,login,auth_session,success,1,18.52.10.109,8.31739,83.55055,2.94,8.33295,83.57214,phone,ios,54.7,21.38,61.13,89.86,771.37,22.08,0,100.0,38.41,Normal agricultural operation
EVT_13415,2026-01-09 17:22,irrigation_controller,FARMER_049,config_change,irrigation_config,success,1,221.200.210.110,33.84603,85.99633,4.42,33.81833,85.96206,laptop,linux,9.83,19.37,62.19,70.77,742.13,3.55,0,85.02,28.08,Normal agricultural operation
EVT_13416,2026-01-29 18:45,irrigation_controller,FARMER_032,config_change,irrigation_config,success,1,48.222.155.113,31.09758,74.13633,4.35,31.08755,74.09222,phone,ios,33.77,42.84,62.17,73.38,1100.12,7.61,0,100.0,19.08,Normal agricultural operation
EVT_13417,2026-01-01 18:23,gateway,FARMER_001,transmit,sensor_data,success,1,102.3.226.58,10.6071,86.1663,4.59,10.63637,86.19594,phone,ios,61.68,30.33,58.75,49.77,141.94,20.19,0,91.98,27.75,Normal agricultural operation
EVT_13418,2026-02-12 18:56,gateway,FARMER_083,login,auth_session,failure,9,192.98.141.150,9.98978,68.90405,314.75,20.15752,95.10648,laptop,linux,49.01,37.46,74.78,72.49,12528.2,5.52,1,81.2,88.62,Unusual geographic access; Multiple failed login attempts; Abnormal irrigation behavior; Unauthorized configuration change
EVT_13419,2026-01-03 14:44,soil_sensor,FARMER_034,read,sensor_data,success,0,207.210.227.163,19.60324,82.75323,3.33,19.58261,82.77626,laptop,windows,50.55,45.88,69.38,44.86,2213.96,31.83,0,100.0,37.63,Normal agricultural operation
